3.76200,0.00000,0.00000
4.01400,0.00000,0.00000
4.11400,0.00000,0.00000
4.21400,0.00000,0.00000
4.31400,0.00000,0.00000
4.41400,0.00000,0.00000
4.51400,0.00000,0.00000
4.61400,0.00000,0.00000
4.71400,0.00000,0.00000
4.81400,0.00000,0.00000
4.91400,0.00000,0.00000
5.01400,0.00000,0.00000
5.11400,0.00000,0.00000
5.21400,0.00000,0.00000
5.31400,0.00000,0.00000
5.41400,0.00000,0.00000
5.51400,0.00000,0.00000
5.64700,0.00000,0.00000
5.74700,0.00000,0.00000
5.84700,0.00000,0.00000
5.94700,0.00000,0.00000
6.04700,0.00000,0.00000
6.14700,0.00000,0.00000
6.24700,0.00000,0.00000
6.34700,0.00000,0.00000
6.44700,0.00000,0.00000
6.54700,0.00000,0.00000
6.71500,0.00000,0.00000
6.81500,0.00000,0.00000
6.91500,0.00000,0.00000
7.01500,0.00000,0.00000
7.11500,0.00000,0.00000
7.21500,0.00000,0.00000
7.31500,0.00000,0.00000
7.41500,0.00000,0.00000
7.51500,0.00000,0.00000
7.61500,0.00000,0.00000
7.71500,0.00000,0.00000
7.81500,0.00000,0.00000
7.91500,0.00000,0.00000
8.01500,0.00000,0.00000
8.11500,0.00000,0.00000
8.21500,0.00000,0.00000
8.31500,0.00000,0.00000
8.41500,0.00000,0.00000
8.51500,0.00000,0.00000
8.61500,0.00000,0.00000
8.71500,0.00000,0.00000
8.81500,0.00000,0.00000
8.91500,0.00000,0.00000
9.01500,0.00000,0.00000
9.11500,0.00000,0.00000
9.21500,0.00000,0.00000
9.31500,0.00000,0.00000
9.41500,0.00000,0.00000
9.51500,0.00000,0.00000
9.61500,0.00000,0.00000
9.71500,0.00000,0.00000
9.81500,0.00000,0.00000
9.91500,0.00000,0.00108
10.01500,0.00000,0.00108
10.11500,0.00000,0.00108
10.21500,0.00000,0.00108
10.31500,0.00000,0.00108
10.41500,0.00000,0.00108
10.51500,0.00000,0.00108
10.61500,0.00000,0.00108
10.71500,0.00000,0.00108
10.81500,0.00000,0.00108
10.91500,0.00000,0.00104
11.01500,0.00000,0.00104
11.11500,0.00000,0.00104
11.21500,0.00000,0.00104
11.31500,0.00000,0.00104
11.41500,0.00000,0.00104
11.51500,0.00000,0.00104
11.61500,0.00000,0.00104
11.71500,0.00000,0.00104
11.81500,0.00000,0.00104
11.91500,0.00000,0.00117
12.01500,0.00000,0.00117
12.11500,0.00000,0.00117
12.21500,0.00000,0.00117
12.31500,0.00000,0.00117
12.41500,0.00000,0.00117
12.51500,0.00000,0.00117
12.61500,0.00000,0.00117
12.71500,0.00000,0.00117
12.81500,0.00000,0.00117
12.91500,0.00000,0.00114
13.01500,0.00000,0.00114
13.11500,0.00000,0.00114
13.21500,0.00000,0.00114
13.31500,0.00000,0.00114
13.41500,0.00000,0.00114
13.51500,0.00000,0.00114
13.61500,0.00000,0.00114
13.71500,0.00000,0.00114
13.81500,0.00000,0.00114
13.91500,0.00000,0.00110
14.01500,0.00000,0.00110
14.11500,0.00000,0.00110
14.21500,0.00000,0.00110
14.31500,0.00000,0.00110
14.41500,0.00000,0.00110
14.51500,0.00000,0.00110
14.61500,0.00000,0.00110
14.71500,0.00000,0.00110
14.81500,0.00000,0.00110
14.91500,0.00000,0.00105
15.01500,0.00000,0.00105
15.11500,0.00000,0.00105
15.21500,0.00000,0.00105
15.31500,0.00000,0.00105
15.41500,0.00000,0.00105
15.51500,0.00000,0.00105
15.61500,0.00000,0.00105
15.71500,0.00000,0.00105
15.81500,0.00000,0.00105
15.91500,0.00000,0.00117
16.01500,0.00000,0.00117
16.11500,0.00000,0.00117
16.21500,0.00000,0.00117
16.31500,0.00000,0.00117
16.41500,0.00000,0.00117
16.51500,0.00000,0.00117
16.61500,0.00000,0.00117
16.71500,0.00000,0.00117
16.81500,0.00000,0.00117
16.91500,0.00000,0.00145
17.01500,0.00000,0.00145
17.11500,0.00000,0.00145
17.21500,0.00000,0.00145
17.31500,0.00000,0.00145
